	GSM495209	GSM495210	GSM495211	GSM495212	GSM495213	GSM495214	GSM495215	GSM495216	GSM495217
1396739_at	3.051985088	3.418032158	3.260436998	3.180956614	3.154942763	3.079409273	2.870215173	3.069646416	2.940928254
1396740_at	2.858230157	2.528558446	2.790078814	2.708539571	2.677576898	2.633665747	2.647790653	2.630359511	2.693368497
1396741_at	5.484182313	5.207649061	4.795330875	4.727079528	4.662699234	4.235560867	4.30358025	4.361247383	4.352460198
1396742_at	6.118943884	6.505942592	6.350135665	5.900952958	5.844747369	5.943987185	5.402645083	5.620245856	5.59118522
1396743_at	4.896020785	5.144583911	5.739597935	8.4435491	7.888102069	8.114608802	5.782644396	5.849853859	5.843550225
1396744_at	4.292603193	4.480500176	4.416092872	6.622778069	6.964558358	6.795963941	3.843365525	3.896473574	4.26556303
1396745_at	3.389545218	3.39945792	3.713699808	3.091670853	2.999594191	3.001599055	3.08014008	2.987584908	2.972354011
1396746_at	4.185489561	3.996497789	4.299565315	6.384825076	6.040625283	6.154125351	3.964303857	3.988760182	4.366030297
1396747_at	4.690632083	4.480468507	4.030447944	4.497234167	4.469274773	4.330424519	3.747143153	4.319043508	4.422697074
1396748_at	3.645773982	3.916897705	3.80443964	3.296076124	3.206474512	3.332580605	3.038724841	3.267503766	3.080882447
1396749_at	4.104240051	3.857132041	3.893184125	3.856123051	4.038715324	3.906018215	3.671343348	3.397857438	3.40199902
1396750_at	4.135647904	3.890836927	4.000478011	4.246360207	4.486891605	4.170192699	3.49564774	3.524253771	3.621062854
1396751_at	4.363368341	4.234276802	4.255485161	3.934260024	3.370748324	4.093395451	3.53867426	3.424249143	3.476754392
1396752_at	4.211884468	4.257495876	4.520997364	4.60326283	4.629710333	4.577050287	4.796258666	4.479710663	4.855300496
1396753_at	3.828564772	3.569705198	3.79329803	3.865930076	3.960385324	3.679050518	3.700329825	3.48038926	3.316281147
1396754_at	3.805356144	3.721852953	3.583414676	3.341748908	3.523343428	3.162379425	3.955676755	3.91093881	3.80355764
1396755_at	6.014562118	6.116395119	5.997717435	4.767743849	4.130964699	4.480465462	7.216075746	6.87237067	7.078809813
1396756_at	4.378830316	4.276570623	3.988324632	3.894715494	3.638413138	3.631104463	3.853222985	3.59328898	3.80990731
1396757_at	4.303642827	4.523043894	4.561781193	4.110359956	4.066327305	3.942064396	3.840394547	3.729886906	3.817661958
1396758_at	3.505674924	4.19668358	3.583414676	5.126207072	4.834810003	5.208849124	3.35935007	3.352708117	3.378567903
1396759_at	7.993334022	8.148109961	8.041147672	7.509792805	7.315425709	7.436875521	8.145974861	8.275788761	8.428513567
1396760_at	3.410318064	3.68782109	3.765882724	4.215215888	4.629710333	4.607427118	3.372104409	3.099169602	3.064046064
1396761_at	3.461258577	3.683566392	3.543541326	3.465788676	3.162074524	3.412504014	3.564900723	3.507878158	3.465788676
1396762_at	5.67203059	5.954176006	5.640166274	5.003043852	4.801836935	4.849820038	4.936626266	4.763996529	4.785286937
1396763_at	5.159238087	5.550203107	5.205406231	3.322261842	3.409713035	3.404330269	5.28457822	4.996017063	5.192023775
1396764_at	3.903485789	4.04472028	3.582315503	4.970899029	5.388324214	5.052446688	3.692866963	3.546684866	3.339119944
1396765_at	3.060953273	3.071561014	3.265452015	2.893713253	2.848460525	3.096338433	2.85567465	2.758905791	2.907634111
1396766_at	4.260195093	3.910139292	4.528849056	4.622643575	4.828596729	4.792973268	5.333416994	5.048395128	5.081617008
1396767_at	5.122369364	5.258332556	4.908938623	4.42768213	4.265429667	4.254942839	4.200898393	4.09699702	4.359573214
1396768_at	3.288218177	3.159550853	3.048380566	3.676695074	3.744310569	3.678826156	3.595576068	3.377152961	3.445542601
1396769_at	3.625684829	3.526107959	3.40679419	6.816919407	6.727569763	6.794769271	2.938524413	3.105821916	3.352163925
1396770_at	3.078893469	3.10079689	3.064433796	3.036731897	2.897024587	3.088106518	2.824681613	3.281480115	2.687604682
1396771_at	5.508451582	5.494620653	5.150208726	5.421405708	5.648614434	5.606598167	6.309175708	6.110013085	6.384779154
1396772_at	4.097871482	3.969290648	4.449737476	3.444548092	3.649994399	3.961286702	4.019666285	3.827910502	4.019390023
1396773_at	4.832848387	4.961267789	4.713543404	6.343725079	6.62733471	6.552422022	7.019534027	6.869223782	7.123824227
1396774_at	5.607647846	4.873761388	5.504958526	4.516668041	4.173987407	3.927210307	4.058049259	4.425286406	4.29260001
1396775_at	6.641730917	6.855887179	6.505489198	7.337744453	7.223430319	7.29202941	8.119753516	7.939947119	8.00165665
1396776_at	4.895820991	4.582357654	4.838652687	5.271068753	5.205445729	5.288674852	5.781862488	5.523295781	6.109631513
1396777_at	2.790877748	2.99118154	2.770853398	2.821878199	2.659352275	2.6904361	2.644080667	2.578403784	2.609403886
1396778_at	3.833142526	3.359723901	3.265452015	3.003597554	2.826309834	2.902171136	2.942679596	2.953466374	2.874157785
1396779_at	3.76949069	3.526862188	3.814313332	4.154919731	4.254403535	4.307910822	5.053438245	4.946939527	4.975301127
1396780_at	3.208252482	3.034196647	3.252545644	3.096766871	2.769641995	2.858252497	2.666693241	2.964555946	2.681371769
1396781_at	2.788586161	2.656527848	3.111890833	2.85414259	2.668185217	3.061152247	2.501231704	2.617846195	2.63631763
1396782_at	5.846766009	5.831991268	5.563841233	6.11350769	6.392164851	6.23256538	4.725988547	4.153949297	4.522984941
1396783_at	3.037493341	3.456903872	2.738882951	5.013898263	4.932180622	5.245598001	3.188533904	3.358746955	2.774262993
1396784_at	4.209258143	4.040859857	3.756714481	3.861567754	3.532656893	3.197915092	3.487172783	3.517499463	3.093356214
1396785_at	3.151218229	3.167350598	3.079436589	3.100815581	3.020550979	3.093356214	2.891374621	3.215464929	3.255679373
1396786_at	2.793222907	3.07370491	3.013143967	2.859945717	2.744462163	2.821792205	2.665258722	2.655895664	2.736559094
1396787_at	3.590643284	3.544708284	3.168701963	3.609173994	3.344762762	3.225658276	3.123203988	2.977181058	3.04089583
1396788_at	3.625331119	3.651155527	3.583414676	3.447584017	3.505696106	3.357196966	3.781147514	3.714794648	3.529773724
1396789_x_at	3.797790547	3.580727623	3.426723676	3.305137542	3.594716336	3.203547046	3.616961308	3.896830789	3.528241358
1396790_at	3.472679538	3.360714683	3.619129943	3.40656348	3.332967891	3.528663979	3.176551808	3.448392	3.273983953
1396791_at	3.759964153	4.54576519	4.2769637	4.317789979	4.086360682	4.316850935	6.946270319	6.868552673	6.778294094
1396792_at	5.919672967	6.04221042	6.103176781	5.342230895	5.087839637	5.340735041	5.233363114	5.372944923	5.325747527
1396793_at	3.334515357	3.291581545	3.130657207	4.5635296	4.026208405	3.824434502	3.023363102	2.953778577	2.93460136
1396794_at	3.425262055	3.444792595	3.592297838	3.130160478	3.012152938	2.864284961	3.019961524	2.926856591	2.884231646
1396795_at	2.858869615	2.857158849	2.789046014	3.111673744	2.747076798	2.941944525	2.772906494	2.615942227	2.793150492
1396796_at	3.668791695	4.114771332	3.909302673	3.369113721	3.153659339	3.195211853	3.428035197	3.433113662	3.660051877
1396797_at	4.557348171	4.453637163	4.310808782	3.733520919	3.453637835	3.627372952	3.561031134	3.654208276	3.804234822
1396798_at	3.814032286	3.740869973	3.707964968	3.510849959	3.458427911	3.40755036	3.716056159	3.342565108	3.483764671
1396799_at	4.165217452	4.67607284	4.969712525	3.131654933	3.162221957	3.176096228	4.806081523	4.415393469	4.357498133
1396800_at	3.231548681	3.618731813	3.522120492	3.350269227	3.282378752	3.016049372	3.223985948	2.761463118	3.228719186
1396801_at	3.094635556	3.413559847	3.361160012	3.225940617	3.232210643	3.279892786	3.324563331	3.478007247	3.483764671
1396802_at	3.54521662	3.783596325	3.93584933	3.988575637	3.631177268	3.521077936	3.763204814	3.443361792	3.569198986
1396803_at	7.806642129	7.660278819	7.511538104	7.86116814	8.020097232	7.860247507	8.165251789	8.142985685	8.142939837
1396804_at	4.093938974	4.9011642	4.847925154	4.028193521	3.881843691	4.156874271	4.28949164	4.416267445	4.669014433
1396805_at	4.481297656	4.685850316	4.879247986	4.416248094	4.271919048	4.787805128	4.794283535	4.793493815	4.590470149
1396806_at	3.104567394	2.869261157	2.834116694	2.575265009	2.772429135	2.557277721	2.416551502	2.677280055	2.521038653
1396807_at	2.691385139	3.047222827	2.802641855	2.808788778	2.948173053	2.67298259	2.573218801	2.646408695	2.436166036
1396808_at	5.456624644	5.34427633	5.164954423	4.577088463	5.131646909	4.600507965	5.626314549	6.001336543	5.649047176
1396809_at	4.002236874	4.45048861	4.753345904	6.535894659	6.098408051	6.597839316	5.590594056	5.524271467	5.805590599
1396810_at	3.117811841	2.671336386	3.036051498	2.50869996	2.585448927	2.618162466	3.068833794	3.19459068	2.947274838
1396811_at	4.314034894	4.36642908	4.019430471	4.708535907	5.072146091	4.894906122	4.814520283	4.847091513	5.00989806
1396812_at	3.94452411	3.626656481	3.53238155	3.456814871	3.578390689	3.610853592	3.465745267	3.152182189	3.435355817
1396813_at	4.456815091	4.43216079	4.1739133	5.538465505	5.322331074	5.607773289	5.59189568	5.452585297	5.502115946
1396814_at	3.531074785	3.312177097	3.180424259	2.975175411	2.831520259	2.881323421	2.811297803	2.738697454	3.015673127
1396815_at	4.808438636	5.151591297	5.089225142	4.542284329	4.166917591	4.163309237	4.554860986	4.439032302	4.571225075
1396816_at	3.99041273	3.793754554	4.079380779	4.270007686	4.372684904	4.222607026	3.60479863	3.592955545	3.72617241
1396817_at	3.519497518	4.055784047	3.566785177	3.432385167	3.46783661	3.494823273	3.156862995	3.358746955	3.134039652
1396818_at	4.997873771	5.1005929	5.025548977	4.447250746	4.549825044	4.371553192	4.943961464	4.536688454	4.633555388
1396819_at	3.319859874	3.041859183	3.187802445	2.930177501	2.898243964	3.071255266	3.024981162	2.932591378	2.836692634
1396820_at	7.543598885	7.429369964	7.557437709	6.784957341	6.807954409	6.861458955	8.429159684	8.468295575	8.418258879
1396821_at	5.241446931	5.270706402	5.207974669	5.643770298	5.950371497	5.655397655	4.876370231	4.83473145	4.847701462
1396822_at	4.344851902	4.441444407	4.014088883	3.613929661	3.773324898	3.579471851	3.634695936	3.604507236	3.663928745
1396823_at	4.315459714	4.696131343	4.091401013	6.282759082	6.118534749	5.963585043	3.247420909	3.463061562	3.700133166
1396824_at	4.006655873	4.27341888	4.069149519	3.629080472	3.808563473	3.755887046	3.774841335	3.774289594	3.85127402
1396825_at	5.651414772	5.339750785	5.263872285	5.59186012	5.427582111	5.384191403	5.721019606	5.614076653	5.539366115
1396826_at	4.517882747	4.476275159	4.456653358	4.301086941	4.14072758	4.218150311	4.327985983	4.161643428	4.441775346
1396827_at	3.527583008	3.377622219	4.103485346	2.832114474	3.081057183	2.853968289	3.038340498	3.111011511	3.239748372
1396828_at	5.156003056	4.74891024	5.097586212	4.535151048	4.82560813	4.688147634	4.334084333	4.16604875	3.965916382
1396829_at	4.753311105	5.253244044	5.135664329	4.918592416	4.556613099	4.694251932	4.633506504	4.632855829	4.599745118
1396830_at	5.267299368	4.990745602	5.123872289	5.628570676	5.82963207	5.628250502	5.828902329	5.853581682	6.094784707
1396831_at	5.282152492	4.959885395	4.649688021	5.805684172	5.705893459	5.817187552	7.219218885	7.24651779	7.257172391
1396832_at	5.262995019	5.27921504	5.202568991	4.763448966	4.807102143	4.79086899	4.558710873	4.688666686	4.423275946
1396833_at	3.512826919	3.593312302	3.158596508	6.194006535	5.888465739	6.171715215	3.291537492	3.424837632	3.705707243
1396834_at	4.105364867	3.760727062	3.583414676	4.190007385	4.178316214	4.546029761	4.362277399	4.512746193	4.598828685
1396835_at	2.970099907	2.854704725	3.089423459	3.134447224	3.393002378	3.474740578	2.677360508	2.688883976	2.540842463
1396836_at	5.185773673	5.156555313	5.107008356	4.720577596	4.699253187	4.316273272	4.314449227	4.274203422	3.89158314
1396837_at	3.674385592	3.305372743	3.656724907	3.350269227	3.095043596	3.143316618	3.407988582	3.300166162	3.253639569
1396838_at	3.717282114	3.647389618	3.681913978	3.550460047	3.581281135	3.369507385	3.56851013	3.824312837	3.563852845
1396839_at	3.91664995	4.736804233	4.167951577	6.36966904	6.626780674	6.37367553	4.925296658	4.793493815	4.979509311
1396840_at	4.564666166	3.998041904	4.496309093	4.123857699	4.241422972	3.965028747	4.211104454	4.389921819	3.967811976
1396841_at	3.349540652	3.74724736	3.507973397	3.191578944	3.101555324	3.20280371	3.216584723	3.097940208	3.05968197
1396842_at	6.317292302	6.253309	6.451058105	6.567889219	6.49043728	6.459362741	6.084921449	5.951756548	5.97704015
1396843_at	5.196223927	4.959132357	4.932067954	4.504720758	4.755841761	4.358510192	4.490389554	4.357677209	4.368599796
1396844_at	3.09252806	3.397264937	3.308277357	2.977512213	3.019488016	3.063902285	3.226641938	2.973769927	3.077250312
1396845_at	5.678733207	5.78623918	5.471362148	5.327400877	5.140120793	5.471292204	6.065086511	6.016878704	5.955989144
1396846_at	3.319733368	3.362337248	3.265452015	3.321270723	3.53647019	3.225234897	2.753590335	2.825986645	3.079816131
1396847_at	5.040725855	4.767250115	5.012821145	4.549459561	4.097064665	4.074797896	4.58485001	4.691066241	4.600084306
1396848_at	3.158599395	3.2900867	2.964874735	2.745345378	2.827702349	2.655350499	2.872817437	2.691385139	2.907615159
1396849_at	4.328060112	4.383527268	4.467813822	4.982399898	5.183008543	5.000938422	4.543590322	4.278858444	4.433282353
1396850_at	4.680643387	5.52924557	5.011935199	5.528171639	5.965956778	5.840028646	6.440252615	6.628787112	6.694508687
1396851_at	3.402842543	3.379880926	3.556726517	3.027963302	3.139810199	3.099291254	3.228825961	2.961308949	3.035481669
1396852_at	3.905572894	4.282816805	3.711238133	6.860840022	6.646018256	6.86787511	3.357794122	3.197926267	3.572279493
1396853_at	5.75392143	5.635464842	5.296618362	4.458184507	4.048462275	3.990754365	4.151219371	4.140236387	4.278560963
1396854_at	4.759321936	4.921795539	5.214130774	5.785253689	6.074902197	6.19696616	4.377210287	3.714794648	4.05008005
1396855_at	4.124373838	3.774381945	3.808736265	7.110729772	6.980380311	7.036713699	5.678732865	5.76883667	5.92129348
1396856_at	4.052564373	3.779032998	4.142470318	3.109603439	3.162493469	3.122547022	3.13918721	3.174657851	3.438684637
1396857_at	5.218817379	4.40795154	4.740710548	3.910704671	3.872852679	3.930894162	3.851373263	3.910610616	3.739176865
1396858_at	6.383258384	6.232335414	6.432744305	7.118358235	7.361826596	7.618518716	5.868501111	6.05746601	5.801940474
1396859_at	6.300680824	6.21543289	6.075616975	5.390164658	5.392876228	5.453887229	5.455247708	5.456546949	5.561632678
1396860_s_at	4.316309448	4.192459694	3.974399082	5.127781571	4.813805323	4.947997088	4.221266143	4.381545551	4.042150859
1396861_at	3.91664995	4.099923688	4.021582063	3.510951168	3.38953824	3.391140897	3.555960922	3.475565381	3.537063296
1396862_at	3.91664995	3.962945265	3.800670765	3.427049825	3.500957398	3.397973485	3.341028569	3.584875297	3.516971097
1396863_at	4.283242555	4.18790243	3.945989977	3.469887369	3.315729486	3.439007704	3.172288787	3.121894208	3.050107923
1396864_at	4.043313171	3.857451312	4.359017171	3.620053106	3.590163404	3.33221116	3.683398927	3.727654027	3.404792742
1396865_at	5.779022089	4.980869592	5.481204075	5.746738119	5.414166119	5.562418551	5.391782939	5.787836499	5.562848127
1396866_s_at	8.489306134	8.570978753	8.527243366	7.239750991	7.162473946	7.210485949	8.049030986	8.111828718	8.069754568
1396867_at	3.970324273	3.804433249	3.478810766	3.156456898	2.969469119	2.919235994	2.999417619	3.182422758	3.049024534
1396868_at	3.830388691	3.800843669	3.993523308	4.457722329	4.365698466	4.497534875	4.502435345	4.304993862	4.546786859
1396869_at	4.728994727	4.523924244	5.243176555	4.429244861	4.479666811	4.32871419	4.782546685	4.784013906	4.698634311
1396870_at	2.889698501	2.643761889	2.729503354	3.612017435	3.503077639	3.602924584	2.831055064	2.898984962	2.883871699
1396871_at	3.311926985	3.325664156	3.38941932	2.973630283	3.016700181	2.935185857	2.885212534	3.17259129	3.093356214
1396872_at	6.46378542	6.555169445	6.654369456	7.329443014	7.260656828	7.034905391	7.255321067	7.386366739	7.325798559
1396873_at	3.869458238	3.041859183	3.09045966	3.045001762	3.316855317	3.145496255	3.623516069	3.629218785	3.598322762
1396874_at	3.747439409	3.730757032	3.739320177	2.938099112	3.148985814	3.141639125	3.259528369	3.304093285	3.122475604
1396875_at	3.456413733	3.566479937	3.388661956	3.186855114	3.076990349	3.174544588	2.915118394	3.122381895	3.2473226
1396876_at	3.537657276	3.44971745	3.375188016	5.093642027	4.056157667	4.632573796	3.064980905	3.140687608	2.997004688
1396877_at	5.153448649	5.291499988	5.273832214	5.223238156	5.337722125	5.154056234	5.742943798	5.503740629	5.825677794
1396878_at	5.393269809	5.502074108	5.522561022	4.590618428	4.68617315	4.626714681	5.157384695	5.024981525	5.005813267
1396879_at	2.815741338	2.973944864	3.658755804	3.069183874	2.945508046	2.826082691	3.013865541	2.821990597	3.065949874
1396880_at	3.920665514	3.742155868	3.982698204	3.137238029	3.465979528	3.227813654	3.402052211	3.354910676	3.44132021
1396881_at	3.479354584	3.442320298	3.634478066	3.335838282	3.364291041	3.188921843	3.048898847	3.122374373	3.248023725
1396882_at	3.91664995	3.535553214	3.853889722	3.080151664	3.031663333	3.137605274	2.70463186	2.900020115	3.093356214
1396883_at	3.210170881	3.774336356	3.01583612	2.970279134	3.220446839	3.242026271	3.291537492	2.89471244	3.313413436
1396884_at	2.806672878	2.967922905	2.679321613	4.037321164	4.312546536	4.320952459	6.760916024	6.403103572	6.452262537
1396885_at	4.902745621	4.614058042	4.899208019	3.666852484	3.603221426	3.721140177	3.594243209	4.161643428	3.788313644
1396886_at	4.111937625	3.527804585	3.705352048	5.284807544	5.264043173	5.324038435	3.484856419	3.341832797	3.646511933
1396887_at	3.970666987	4.216314826	4.020696504	3.683377366	3.461047258	3.355664529	4.437014752	4.455209509	4.893379096
1396888_at	3.15451867	3.072498476	3.123466513	2.885919004	2.841802185	2.833184082	3.10179587	2.961550764	3.165929265
1396889_at	2.775822396	2.699483535	2.654952135	2.706804715	2.732718953	2.618774492	2.594993156	2.529689275	2.443449689
1396890_at	4.997074359	5.226365679	5.136872888	4.702692363	4.535095067	4.476750546	4.449325225	4.428723474	4.383919333
1396891_at	5.125792212	5.300192976	4.941985813	7.175901587	7.295945372	7.082280154	6.468722295	6.182466046	6.432756413
1396892_at	5.397921359	5.323245207	5.30952822	4.629174942	4.590000084	4.44550847	4.859101034	4.575833051	4.298235187
1396893_at	4.872328741	4.49741038	4.422432725	6.393189132	6.393340613	6.603989578	4.720976051	4.495274852	4.611252063
1396894_at	3.703324846	3.645496261	3.747351999	3.803077815	3.914654809	4.066796919	4.769288469	4.813066177	4.278964244
1396895_at	3.739942715	4.159775043	4.068702954	3.287474052	3.463868673	3.14332777	3.126102186	3.199779172	3.196610004
1396896_at	4.308904358	4.158546225	4.41600236	5.54901581	5.407726247	5.610905074	3.439113286	2.945422419	3.47020827
1396897_at	3.136456292	3.337206567	3.422848041	2.914262744	2.782144543	3.081696379	2.995218564	2.749004386	2.938075519
1396898_at	3.690526932	3.527872416	3.785357592	3.037281876	3.114130426	3.206395383	3.2042561	2.926681328	3.169562608
1396899_at	3.364894133	3.427108402	3.170609504	4.903955302	4.682029617	5.113768004	3.947550387	3.748838256	3.729584062
1396900_at	4.042182094	4.118230958	4.00050757	4.007524352	3.880378687	3.652653868	3.9249313	3.714910434	3.700852209
1396901_at	4.275369579	4.36642908	4.255485161	3.571764139	3.442679937	3.808173709	4.272445474	3.950811045	4.013105883
1396902_at	3.331473595	3.181784702	3.409217076	2.708539571	2.701127865	2.907439138	3.078449932	3.322348277	3.011575648
1396903_at	3.828616478	3.762635817	3.680223166	3.364538523	3.503764789	3.340013063	3.306230485	3.557159107	3.48774377
1396904_at	3.790373583	3.667281878	3.816634857	3.333354832	3.215835599	2.936573336	2.812908192	3.093356214	2.983222664
1396905_at	6.20618733	6.574081765	6.296508311	5.914178561	5.933833925	5.702865318	6.059084458	6.08513374	5.900707013
1396906_at	4.353558639	4.128866311	4.232707588	4.173748967	4.360323761	4.116524699	4.084993509	4.050564458	4.146915472
1396907_at	3.388758306	3.041859183	2.984606383	2.699519531	2.677747907	2.75592925	2.851133312	2.767598556	2.865197133
1396908_at	3.653761356	3.972557571	3.717237739	3.36185587	3.737500488	3.627312638	4.065765575	4.223376041	3.843374639
1396909_at	4.656537426	4.33214745	3.998585396	3.888612153	3.817086722	3.499607243	3.694337793	3.751059819	3.378183555
1396910_at	3.623555867	2.955390395	2.871303513	2.969268845	2.718986394	2.942011558	2.937419789	3.095469894	3.036543796
1396911_at	4.906159811	5.234499243	5.01420222	4.770233239	4.780028121	4.577771651	4.883043552	4.679074426	4.476384698
1396912_at	4.703683756	4.440092452	4.846991356	4.252632417	4.156004351	4.043365285	4.231946086	4.363035268	4.163363266
1396913_at	3.638926658	3.580727623	3.424228769	3.252148905	3.166702057	2.945651404	2.960779516	3.097241102	3.079169321
1396914_at	3.561197083	3.428109451	3.428491142	3.342846487	3.213297027	3.135280564	3.432999258	3.538414469	3.313893038
1396915_at	4.476539211	4.126213015	4.324851949	3.733029058	3.501966901	3.42586983	3.220150474	3.566107516	3.348275786
1396916_at	4.824944142	4.949946353	4.710823849	5.544814452	5.316155248	5.460784268	4.719421362	4.057349231	4.77758495
1396917_at	4.94096526	4.712618865	4.854524673	5.091160879	4.953726478	5.042364176	4.911393944	4.809585108	4.636375045
1396918_at	3.467029625	3.218978239	3.387230875	3.180816364	3.128743619	3.228946449	3.140173686	3.122087104	3.017990243
1396919_at	3.365538964	3.40333732	3.408569142	3.210656451	3.045786466	3.105175864	3.576403977	3.311780557	3.450517613
1396920_at	6.20029752	5.992771196	6.179365264	5.307671601	5.130709622	5.16884973	5.235058447	4.98291586	5.157076661
1396921_at	3.132939061	3.07157654	3.182989819	3.028548047	2.890153594	2.9205506	3.11139902	3.028696486	3.230552463
1396922_at	3.377716667	3.753506448	3.437283327	3.071397363	2.924106661	3.11635349	3.0445163	3.291694054	3.255092899
1396923_at	3.847394762	4.256223117	3.954911122	4.858560349	4.862533675	5.131363413	4.509165168	4.71474635	4.766104471
1396924_at	4.16766938	4.169661531	4.408261325	3.678264153	3.540182358	3.572242135	3.911403753	3.716348581	3.494079842
1396925_at	4.556175692	4.873761388	4.76253563	5.513366449	5.854063309	5.914241905	4.580365676	4.777198942	4.753178253
1396926_at	4.787477128	4.480934626	4.34855516	4.172329202	4.251133219	4.044604388	4.029108589	4.133487361	3.898337708
1396927_at	5.242141883	5.303556836	5.089225142	6.228715391	6.100902111	6.217719098	5.359107034	5.494560596	5.622587807
1396928_at	4.009239972	4.130477469	4.227747333	3.668972754	3.574756428	3.437937542	3.744570558	3.76544679	3.525449632
1396929_at	4.149131553	4.324336832	4.154340168	3.652908932	3.620250871	3.355745557	3.381843275	3.144085076	3.252669166
1396930_x_at	4.15499178	4.214939698	4.660317464	3.843825834	3.705815747	3.679868743	3.62061657	3.710314913	3.404401842
1396931_at	3.080235604	3.115586996	3.151378934	3.250911844	3.146810767	3.278091596	2.762370862	2.841817999	2.776905324
1396932_at	2.979419727	2.904632355	2.598966359	2.59537537	2.752909233	2.807514224	2.404865798	2.426579758	2.613633185
1396933_s_at	11.93008324	11.92520923	11.94587543	3.989021851	3.93889268	4.69682652	8.388421638	8.354305886	8.297210006
1396934_at	4.163581899	4.172608297	3.670419896	2.975809784	2.797579787	2.776240185	3.51626283	3.387584906	3.284436463
1396935_at	4.767626462	4.358449691	4.416709169	3.491610396	3.49540804	3.472584905	3.37836995	3.61175783	3.483764671
1396936_at	3.91664995	3.972557571	3.694820411	4.590551253	4.29665766	4.374831439	4.504855601	4.569094581	4.471430319
1396937_at	4.314757817	4.69987182	5.079913388	4.206374724	4.20675439	4.10931299	4.041095262	4.254604796	4.285324312
1396938_at	4.535779722	4.109972641	4.179391583	4.229808121	4.273461299	3.906887613	3.725100044	3.648821482	3.513139141
1396939_at	5.57890588	5.788990988	5.820204873	4.200320395	4.372037725	4.38691862	5.084446503	4.927620202	5.226345196
1396940_at	4.398206918	4.332948017	4.705404015	3.923336694	4.080096146	3.897985409	3.744932279	3.900304453	3.871076025
1396941_at	3.328722062	3.068748032	3.151600814	2.755897536	2.835259876	2.807514224	2.938524413	2.695237586	2.821965697
1396942_at	5.138550203	5.164401712	5.335055895	4.50314279	4.20862021	4.160715264	4.48103623	4.338763627	4.396722624
1396943_at	3.364541503	3.160826371	3.61618325	2.92024477	2.826028444	2.884708816	2.971296985	3.182422758	2.996899468
1396944_at	3.484251194	3.471857964	3.095560389	3.033598987	2.819374924	2.796255094	3.00291838	2.932859756	2.87793228
1396945_at	3.90873274	3.971596858	4.224871923	7.671557266	8.227868768	7.996954557	4.511268865	4.131172992	4.146003718
1396946_at	4.914625256	5.295819961	5.452576524	3.427049825	3.412485414	3.930725889	4.323721004	4.129839866	4.001741902
1396947_at	6.701775775	7.016074861	6.856851095	5.925231657	6.254732163	6.13452312	4.900645403	5.058976075	4.582336675
1396948_at	3.355980392	3.561502337	3.522481042	2.975809784	3.158976815	3.224369818	3.207023886	3.177786246	3.03323231
1396949_at	3.072518862	2.907093078	3.132640455	2.738742775	2.775047199	2.698111573	2.751856438	2.84754592	2.733357859
1396950_at	4.316507868	4.279473582	4.162004988	4.795090699	4.963085023	4.882823079	3.63477316	3.741141134	3.445971855
1396951_at	3.560406293	3.837793888	3.508980867	3.319179876	3.375472757	3.378083328	3.590705913	3.395746421	3.363835187
1396952_at	3.39283064	4.139186916	3.91623466	7.569052168	7.387655147	7.440525124	3.53821165	3.020767478	2.972018431
1396953_at	4.075951381	3.972557571	4.04064595	4.35238084	4.277076034	4.429768867	4.244240892	4.397915389	4.633555388
1396954_at	5.308163451	5.002886172	4.833887007	4.444072306	4.479021681	4.349020389	4.717901809	4.570867404	4.619221257
1396955_at	4.072819027	3.901289307	4.023905622	3.759785903	3.588598748	3.36200914	4.559842257	4.575833051	4.382609851
1396956_at	4.088935014	4.287492133	3.769254477	3.838716815	3.654308948	3.969546444	3.593342	3.794963696	3.667251376
1396957_at	4.26423602	4.716796513	4.44838618	9.08845702	9.070880189	9.103149159	4.129660132	4.019850501	3.80120136
1396958_at	4.806842092	4.280801006	4.452963105	3.583034278	3.433545142	3.581593498	3.572112768	3.678951163	3.49952129
1396959_at	4.948664177	5.020823202	4.557188273	6.113538051	6.050716156	6.077688654	4.007801777	3.978510445	4.01697259
1396960_at	4.050234724	3.96982837	4.184315384	3.350269227	3.188600681	3.093356214	3.352171853	3.149130503	3.051161321
1396961_at	4.892965386	4.978798469	5.294042426	3.592453526	3.608995553	3.308437862	3.371557692	3.33862087	3.242087972
1396962_at	5.363490007	5.165301069	5.742619927	5.092546376	4.856648901	5.161241752	5.366011357	5.479705303	5.539133711
1396963_at	4.246824377	3.696450644	3.924283204	4.554449223	5.187050533	4.718943858	3.792355842	3.905268391	3.848729589
1396964_at	3.309453136	3.23164927	3.41066662	3.592453526	3.573437295	3.408743637	3.093478202	3.252561914	3.262173626
1396965_at	7.940883684	7.91329244	7.985117657	7.325589673	6.942256494	6.992304961	8.414969572	8.413469926	8.536281883
1396966_at	3.39283064	3.041859183	3.292207693	2.911552022	2.968198567	3.053626399	3.024477928	3.060370654	2.935081552
1396967_at	3.396984104	3.207294606	3.375737536	3.39548386	3.340436311	3.63605788	3.161347179	2.821177223	3.117281795
1396968_at	3.662800949	3.676594973	3.57295338	3.824938252	3.712370292	3.487314436	3.572112768	3.835755726	3.734628506
1396969_at	4.600825026	4.543213196	4.445358669	4.561308563	4.527965089	4.643549032	3.684010748	3.541771929	3.78152406
1396970_at	3.987354465	3.939192632	4.259373357	3.884144055	3.884254745	3.99394952	3.929983929	3.869551931	3.767145264
